Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Frequency Score,Subscription Score,Previous Purchases_N,Frequency Score_N,Review Rating_N,Loyalty Score V1,Loyalty Band,Promo Dependency Score,Promo Dependency Level,Customer Value Score,Value Tier,Customer Segment
3335,66,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Free Shipping,No,No,21,Credit Card,Annually,1.0,0,0.4081632653061224,0.0,0.3600000000000001,0.235265306122449,Low,0,Low,483,Bronze,Low Engagement
3336,44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Express,No,No,48,Bank Transfer,Quarterly,2.0,0,0.9591836734693877,0.25,0.40000000000000013,0.5636734693877552,High,0,Low,4512,Platinum,VIP Loyalist
3337,39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4.0,No,Free Shipping,No,No,24,Debit Card,Annually,1.0,0,0.4693877551020408,0.0,0.6000000000000001,0.30775510204081635,Low,0,Low,1080,Silver,Growth Customer
3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,No,45,Bank Transfer,Bi-Weekly,,0,0.8979591836734693,,0.7600000000000002,,,0,Low,1035,Silver,Growth Customer
3339,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,No,46,Credit Card,Monthly,3.0,0,0.9183673469387754,0.5,0.15999999999999992,0.5993469387755102,High,0,Low,4324,Platinum,VIP Loyalist
3340,20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,No,No,35,Cash,Fortnightly,4.0,0,0.693877551020408,0.75,0.44000000000000017,0.6655510204081634,Very High,0,Low,3465,Platinum,VIP Loyalist
3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,No,No,47,Credit Card,Fortnightly,4.0,0,0.9387755102040816,0.75,0.7600000000000002,0.8275102040816328,Very High,0,Low,1692,Gold,Growth Customer
3342,55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,No,35,Credit Card,Monthly,3.0,0,0.693877551020408,0.5,0.8,0.6375510204081632,Very High,0,Low,1750,Gold,Growth Customer
3343,66,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,No,45,Credit Card,Weekly,5.0,0,0.8979591836734693,1.0,0.52,0.8631836734693877,Very High,0,Low,3645,Platinum,VIP Loyalist
3344,24,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,No,No,6,Cash,Bi-Weekly,,0,0.10204081632653061,,0.44000000000000017,,,0,Low,186,Bronze,Low Engagement
3345,62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Free Shipping,No,No,20,Cash,Annually,1.0,0,0.38775510204081626,0.0,0.72,0.2991020408163265,Low,0,Low,960,Silver,Growth Customer
3346,28,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,No,No,3,Venmo,Bi-Weekly,,0,0.04081632653061225,,0.6000000000000001,,,0,Low,273,Bronze,Low Engagement
3347,30,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,Express,No,No,30,Venmo,Quarterly,2.0,0,0.5918367346938774,0.25,0.3600000000000001,0.40873469387755096,Medium,0,Low,2970,Platinum,VIP Loyalist
3348,22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,No,Standard,No,No,28,PayPal,Bi-Weekly,,0,0.5510204081632653,,0.7600000000000002,,,0,Low,1960,Gold,Growth Customer
3349,28,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,Standard,No,No,15,Cash,Every 3 Months,,0,0.28571428571428564,,0.11999999999999988,,,0,Low,1110,Silver,Growth Customer
3350,35,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Store Pickup,No,No,29,PayPal,Quarterly,2.0,0,0.5714285714285714,0.25,0.11999999999999988,0.35257142857142854,Low,0,Low,2291,Platinum,VIP Loyalist
3351,45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,No,No,15,Cash,Bi-Weekly,,0,0.28571428571428564,,0.9600000000000002,,,0,Low,495,Bronze,Low Engagement
3352,43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly,4.0,0,0.346938775510204,0.75,0.6800000000000002,0.5747755102040817,High,0,Low,882,Silver,Growth Customer
3353,55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Next Day Air,No,No,7,Bank Transfer,Bi-Weekly,,0,0.12244897959183673,,0.15999999999999992,,,0,Low,672,Silver,Growth Customer
3354,31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Free Shipping,No,No,19,Credit Card,Every 3 Months,,0,0.36734693877551017,,0.8399999999999999,,,0,Low,1254,Silver,Growth Customer
3355,42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Next Day Air,No,No,15,PayPal,Weekly,5.0,0,0.28571428571428564,1.0,0.11999999999999988,0.5382857142857143,High,0,Low,675,Silver,Growth Customer
3356,40,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly,,0,0.04081632653061225,,0.040000000000000036,,,0,Low,84,Bronze,Low Engagement
3357,39,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,No,13,PayPal,Bi-Weekly,,0,0.24489795918367344,,0.40000000000000013,,,0,Low,624,Silver,Growth Customer
3358,41,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,3.5,No,Free Shipping,No,No,37,Credit Card,Monthly,3.0,0,0.7346938775510203,0.5,0.40000000000000013,0.5738775510204082,High,0,Low,2479,Platinum,VIP Loyalist
3359,56,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,No,26,Cash,Annually,1.0,0,0.510204081632653,0.0,0.3600000000000001,0.27608163265306124,Low,0,Low,1534,Gold,Growth Customer
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,No,No,29,Debit Card,Monthly,3.0,0,0.5714285714285714,0.5,0.56,0.5405714285714286,High,0,Low,2146,Gold,Growth Customer
3361,22,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,No,47,Cash,Every 3 Months,,0,0.9387755102040816,,0.32000000000000006,,,0,Low,3807,Platinum,VIP Loyalist
3362,47,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly,,0,0.9387755102040816,,0.6399999999999999,,,0,Low,1222,Silver,Growth Customer
3363,50,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,No,No,48,Venmo,Fortnightly,4.0,0,0.9591836734693877,0.75,0.20000000000000018,0.7236734693877551,Very High,0,Low,2928,Platinum,VIP Loyalist
3364,58,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,No,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly,,0,0.9183673469387754,,0.20000000000000018,,,0,Low,1058,Silver,Growth Customer
3365,50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Standard,No,No,7,Credit Card,Monthly,3.0,0,0.12244897959183673,0.5,0.28000000000000025,0.30497959183673473,Low,0,Low,231,Bronze,Low Engagement
3366,43,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Express,No,No,45,Credit Card,Every 3 Months,,0,0.8979591836734693,,0.56,,,0,Low,2610,Platinum,VIP Loyalist
3367,38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,No,47,Debit Card,Quarterly,2.0,0,0.9387755102040816,0.25,0.44000000000000017,0.5635102040816328,High,0,Low,3055,Platinum,VIP Loyalist
3368,44,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,No,6,Venmo,Fortnightly,4.0,0,0.10204081632653061,0.75,0.2400000000000002,0.3888163265306123,Medium,0,Low,288,Bronze,Low Engagement
3369,30,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Express,No,No,29,Bank Transfer,Every 3 Months,,0,0.5714285714285714,,0.9199999999999999,,,0,Low,725,Silver,Growth Customer
3370,47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,No,42,Cash,Monthly,3.0,0,0.836734693877551,0.5,0.52,0.6386938775510204,Very High,0,Low,2142,Gold,Growth Customer
3371,30,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,No,46,Cash,Fortnightly,4.0,0,0.9183673469387754,0.75,0.11999999999999988,0.6913469387755102,Very High,0,Low,1426,Gold,Growth Customer
3372,49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,No,28,PayPal,Annually,1.0,0,0.5510204081632653,0.0,0.6000000000000001,0.3404081632653061,Low,0,Low,2772,Platinum,VIP Loyalist
3373,56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,No,14,Credit Card,Every 3 Months,,0,0.26530612244897955,,0.8399999999999999,,,0,Low,350,Bronze,Low Engagement
3374,70,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,No,12,Debit Card,Every 3 Months,,0,0.22448979591836735,,0.40000000000000013,,,0,Low,624,Silver,Growth Customer
3375,22,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41,Debit Card,Annually,1.0,0,0.8163265306122448,0.0,0.4800000000000002,0.42253061224489796,Medium,0,Low,1927,Gold,Growth Customer
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,No,8,Credit Card,Annually,1.0,0,0.14285714285714285,0.0,0.9600000000000002,0.2491428571428572,Low,0,Low,784,Silver,Growth Customer
3377,22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,No,24,Cash,Quarterly,2.0,0,0.4693877551020408,0.25,0.6399999999999999,0.41575510204081634,Medium,0,Low,1104,Silver,Growth Customer
3378,37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18,PayPal,Fortnightly,4.0,0,0.346938775510204,0.75,0.8399999999999999,0.6067755102040817,High,0,Low,576,Bronze,Low Engagement
3379,49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,No,6,Cash,Quarterly,2.0,0,0.10204081632653061,0.25,0.8,0.3008163265306123,Low,0,Low,450,Bronze,Low Engagement
3380,61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,No,No,40,Cash,Weekly,5.0,0,0.7959183673469387,1.0,1.0,0.9183673469387754,Very High,0,Low,2040,Gold,Growth Customer
3381,41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,Standard,No,No,6,PayPal,Every 3 Months,,0,0.10204081632653061,,0.52,,,0,Low,312,Bronze,Low Engagement
3382,57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,No,27,Credit Card,Quarterly,2.0,0,0.5306122448979591,0.25,0.8800000000000001,0.4882448979591837,Medium,0,Low,1782,Gold,Growth Customer
3383,34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Express,No,No,2,Bank Transfer,Weekly,5.0,0,0.02040816326530612,1.0,0.11999999999999988,0.4321632653061224,Medium,0,Low,70,Bronze,Low Engagement
3384,27,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,No,39,Venmo,Bi-Weekly,,0,0.7755102040816325,,0.040000000000000036,,,0,Low,1677,Gold,Growth Customer
3385,39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,No,9,Venmo,Quarterly,2.0,0,0.16326530612244897,0.25,0.52,0.26930612244897956,Low,0,Low,216,Bronze,Low Engagement
3386,62,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,Standard,No,No,16,Credit Card,Every 3 Months,,0,0.3061224489795918,,0.11999999999999988,,,0,Low,1328,Gold,Growth Customer
3387,34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,No,36,Cash,Quarterly,2.0,0,0.7142857142857142,0.25,0.040000000000000036,0.3937142857142857,Medium,0,Low,2232,Platinum,VIP Loyalist
3388,53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly,,0,0.02040816326530612,,0.3600000000000001,,,0,Low,156,Bronze,Low Engagement
3389,35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,No,21,Credit Card,Weekly,5.0,0,0.4081632653061224,1.0,0.8,0.723265306122449,Very High,0,Low,1281,Gold,Growth Customer
3390,38,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,No,39,Venmo,Annually,1.0,0,0.7755102040816325,0.0,0.52,0.414204081632653,Medium,0,Low,2223,Platinum,VIP Loyalist
3391,32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,Next Day Air,No,No,38,PayPal,Annually,1.0,0,0.7551020408163265,0.0,0.20000000000000018,0.34204081632653066,Low,0,Low,2660,Platinum,VIP Loyalist
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months,,0,0.10204081632653061,,0.4800000000000002,,,0,Low,342,Bronze,Low Engagement
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,No,6,Venmo,Bi-Weekly,,0,0.10204081632653061,,0.7600000000000002,,,0,Low,444,Bronze,Low Engagement
3394,60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,No,50,Debit Card,Monthly,3.0,0,1.0,0.5,0.2400000000000002,0.6480000000000001,Very High,0,Low,4500,Platinum,VIP Loyalist
3395,31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,No,9,PayPal,Annually,1.0,0,0.16326530612244897,0.0,0.6800000000000002,0.2013061224489796,Low,0,Low,882,Silver,Growth Customer
3396,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,No,15,Debit Card,Every 3 Months,,0,0.28571428571428564,,0.2400000000000002,,,0,Low,645,Silver,Growth Customer
3397,29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,No,5,PayPal,Quarterly,2.0,0,0.08163265306122448,0.25,1.0,0.3326530612244898,Low,0,Low,185,Bronze,Low Engagement
3398,19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,No,13,Bank Transfer,Bi-Weekly,,0,0.24489795918367344,,0.08000000000000007,,,0,Low,494,Bronze,Low Engagement
3399,54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Standard,No,No,44,Cash,Fortnightly,4.0,0,0.8775510204081631,0.75,0.52,0.7550204081632653,Very High,0,Low,2640,Platinum,VIP Loyalist
3400,40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,Standard,No,No,36,Debit Card,Annually,1.0,0,0.7142857142857142,0.0,0.32000000000000006,0.3497142857142857,Low,0,Low,1980,Gold,Growth Customer
3401,39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18,Venmo,Fortnightly,4.0,0,0.346938775510204,0.75,0.9199999999999999,0.6227755102040817,High,0,Low,918,Silver,Growth Customer
3402,44,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Standard,No,No,39,Credit Card,Weekly,5.0,0,0.7755102040816325,1.0,0.3600000000000001,0.7822040816326531,Very High,0,Low,2769,Platinum,VIP Loyalist
3403,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months,,0,0.2040816326530612,,0.7600000000000002,,,0,Low,671,Silver,Growth Customer
3404,30,Female,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,No,Standard,No,No,1,Cash,Bi-Weekly,,0,0.0,,0.56,,,0,Low,65,Bronze,Low Engagement
3405,69,Female,Gloves,Accessories,34,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,No,34,Credit Card,Annually,1.0,0,0.673469387755102,0.0,0.56,0.3813877551020408,Medium,0,Low,1156,Silver,Growth Customer
3406,28,Female,Blouse,Clothing,87,Washington,M,White,Summer,4.2,No,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly,,0,0.9387755102040816,,0.6800000000000002,,,0,Low,4089,Platinum,VIP Loyalist
3407,57,Female,Sweater,Clothing,79,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,No,24,Venmo,Quarterly,2.0,0,0.4693877551020408,0.25,0.6000000000000001,0.40775510204081633,Medium,0,Low,1896,Gold,Growth Customer
3408,46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,No,20,Cash,Quarterly,2.0,0,0.38775510204081626,0.25,0.040000000000000036,0.2631020408163265,Low,0,Low,920,Silver,Growth Customer
3409,48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,Standard,No,No,11,Bank Transfer,Annually,1.0,0,0.2040816326530612,0.0,0.7600000000000002,0.23363265306122455,Low,0,Low,792,Silver,Growth Customer
3410,24,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,No,3,Credit Card,Every 3 Months,,0,0.04081632653061225,,0.28000000000000025,,,0,Low,279,Bronze,Low Engagement
3411,50,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly,,0,0.7551020408163265,,0.72,,,0,Low,2888,Platinum,VIP Loyalist
3412,29,Female,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,45,Cash,Weekly,5.0,0,0.8979591836734693,1.0,0.9600000000000002,0.9511836734693878,Very High,0,Low,2520,Platinum,VIP Loyalist
3413,61,Female,Sandals,Footwear,83,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,No,31,Venmo,Quarterly,2.0,0,0.6122448979591836,0.25,0.52,0.4488979591836735,Medium,0,Low,2573,Platinum,VIP Loyalist
3414,34,Female,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,No,Express,No,No,16,PayPal,Bi-Weekly,,0,0.3061224489795918,,0.0,,,0,Low,1440,Gold,Growth Customer
3415,27,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,No,3,Bank Transfer,Quarterly,2.0,0,0.04081632653061225,0.25,0.9600000000000002,0.30832653061224496,Low,0,Low,282,Bronze,Low Engagement
3416,38,Female,Blouse,Clothing,68,New York,M,Gold,Fall,3.0,No,2-Day Shipping,No,No,15,Bank Transfer,Annually,1.0,0,0.28571428571428564,0.0,0.20000000000000018,0.1542857142857143,Low,0,Low,1020,Silver,Growth Customer
3417,25,Female,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,,0,0.2040816326530612,,0.28000000000000025,,,0,Low,583,Bronze,Low Engagement
3418,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,No,22,Debit Card,Fortnightly,4.0,0,0.4285714285714285,0.75,0.15999999999999992,0.5034285714285714,High,0,Low,770,Silver,Growth Customer
3419,53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,No,35,Debit Card,Annually,1.0,0,0.693877551020408,0.0,0.11999999999999988,0.3015510204081632,Low,0,Low,1050,Silver,Growth Customer
3420,23,Female,Jewelry,Accessories,26,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,No,No,5,Venmo,Bi-Weekly,,0,0.08163265306122448,,0.2400000000000002,,,0,Low,130,Bronze,Low Engagement
3421,19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,No,Express,No,No,35,PayPal,Bi-Weekly,,0,0.693877551020408,,0.3600000000000001,,,0,Low,2100,Gold,Growth Customer
3422,57,Female,Shoes,Footwear,30,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,No,27,PayPal,Weekly,5.0,0,0.5306122448979591,1.0,0.15999999999999992,0.6442448979591837,Very High,0,Low,810,Silver,Growth Customer
3423,19,Female,Coat,Outerwear,91,New York,L,Beige,Winter,3.2,No,Next Day Air,No,No,9,Venmo,Monthly,3.0,0,0.16326530612244897,0.5,0.28000000000000025,0.32130612244897966,Low,0,Low,819,Silver,Growth Customer
3424,33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,No,21,PayPal,Bi-Weekly,,0,0.4081632653061224,,0.52,,,0,Low,1491,Gold,Growth Customer
3425,33,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly,3.0,0,0.44897959183673464,0.5,0.44000000000000017,0.4675918367346939,Medium,0,Low,1472,Gold,Growth Customer
3426,38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly,,0,0.04081632653061225,,0.72,,,0,Low,162,Bronze,Low Engagement
3427,47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,No,31,Credit Card,Annually,1.0,0,0.6122448979591836,0.0,0.9199999999999999,0.42889795918367346,Medium,0,Low,1085,Silver,Growth Customer
3428,39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually,1.0,0,0.8775510204081631,0.0,0.0,0.3510204081632653,Low,0,Low,1672,Gold,Growth Customer
3429,32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,No,20,Venmo,Monthly,3.0,0,0.38775510204081626,0.5,0.0,0.3551020408163265,Low,0,Low,1380,Gold,Growth Customer
3430,27,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Express,No,No,34,Debit Card,Weekly,5.0,0,0.673469387755102,1.0,0.8399999999999999,0.8373877551020408,Very High,0,Low,3264,Platinum,VIP Loyalist
3431,67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17,Bank Transfer,Every 3 Months,,0,0.32653061224489793,,0.6800000000000002,,,0,Low,1241,Silver,Growth Customer
3432,46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,No,No,20,Venmo,Annually,1.0,0,0.38775510204081626,0.0,0.6800000000000002,0.2911020408163265,Low,0,Low,980,Silver,Growth Customer
3433,36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months,,0,0.9183673469387754,,0.9199999999999999,,,0,Low,2024,Gold,Growth Customer
3434,62,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,No,28,PayPal,Annually,1.0,0,0.5510204081632653,0.0,0.8,0.38040816326530613,Medium,0,Low,2604,Platinum,VIP Loyalist
3435,31,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,No,6,Venmo,Fortnightly,4.0,0,0.10204081632653061,0.75,0.32000000000000006,0.4048163265306123,Medium,0,Low,432,Bronze,Low Engagement
3436,68,Female,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly,,0,1.0,,0.08000000000000007,,,0,Low,4550,Platinum,VIP Loyalist
3437,57,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,No,41,Bank Transfer,Monthly,3.0,0,0.8163265306122448,0.5,0.11999999999999988,0.550530612244898,High,0,Low,3403,Platinum,VIP Loyalist
3438,22,Female,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,No,50,PayPal,Annually,1.0,0,1.0,0.0,0.40000000000000013,0.48000000000000004,Medium,0,Low,3100,Platinum,VIP Loyalist
3439,26,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,No,No,33,Credit Card,Monthly,3.0,0,0.6530612244897959,0.5,0.20000000000000018,0.5012244897959184,High,0,Low,2343,Platinum,VIP Loyalist
3440,43,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,Express,No,No,25,Venmo,Quarterly,2.0,0,0.4897959183673469,0.25,0.8,0.4559183673469388,Medium,0,Low,2325,Platinum,VIP Loyalist
3441,45,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,No,2,PayPal,Weekly,5.0,0,0.02040816326530612,1.0,0.72,0.5521632653061225,High,0,Low,126,Bronze,Low Engagement
3442,64,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,No,15,Credit Card,Annually,1.0,0,0.28571428571428564,0.0,0.6399999999999999,0.24228571428571424,Low,0,Low,1440,Gold,Growth Customer
3443,28,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,No,12,PayPal,Weekly,5.0,0,0.22448979591836735,1.0,0.72,0.6337959183673469,High,0,Low,936,Silver,Growth Customer
